路線,票種,去返程,上車日期,上車時間,上車分鐘,上車站名,下車日期,下車時間,下車分鐘,下車站名,星期,乘坐分鐘
308,敬老票,返程,2022/9/6,09:01,541,花蓮女中,2022/9/6,09:04,544,東大門夜市,1,3
308,敬老票,返程,2022/9/6,18:55,1135,門諾醫院,2022/9/6,19:05,1145,北濱街,1,10
308,敬老票,返程,2022/9/7,08:38,518,民意社區,2022/9/7,09:23,563,花蓮火車站,1,45
308,敬老票,返程,2022/9/7,08:50,530,市老人會,2022/9/7,09:17,557,花蓮商校,1,27
308,敬老票,返程,2022/9/7,08:55,535,門諾醫院,2022/9/7,09:06,546,東大門夜市,1,11
308,敬老票,返程,2022/9/7,08:58,538,亞士都飯店,2022/9/7,09:11,551,台灣企銀,1,13
308,敬老票,返程,2022/9/7,09:01,541,璽賓行旅,2022/9/7,09:06,546,東大門夜市,1,5
308,敬老票,返程,2022/9/7,09:02,542,黎明教養院,2022/9/7,09:17,557,花蓮商校,1,15
308,敬老票,去程,2022/9/7,16:57,1017,花蓮火車站,2022/9/7,17:38,1058,市老人會,1,41
308,敬老票,返程,2022/9/8,08:49,529,市老人會,2022/9/8,09:12,552,花蓮商校,1,23
308,敬老票,去程,2022/9/8,17:40,1060,海岸中興路口,2022/9/8,17:59,1079,七星潭,1,19
308,敬老票,返程,2022/9/8,18:22,1102,七星潭,2022/9/8,18:53,1133,海岸中興路口,1,31
308,敬老票,返程,2022/9/8,18:55,1135,市老人會,2022/9/8,19:19,1159,大同市場,1,24
308,敬老票,返程,2022/9/9,18:37,1117,民意社區,2022/9/9,19:16,1156,郵政總局,1,39
308,敬老票,返程,2022/9/9,08:50,530,市老人會,2022/9/9,09:08,548,台灣企銀,1,18
308,敬老票,去程,2022/9/10,17:04,1024,花蓮電影城,2022/9/10,17:12,1032,台灣企銀,0,8
308,敬老票,返程,2022/9/10,08:51,531,中美中興路口,2022/9/10,08:57,537,煙波大飯店,0,6
308,敬老票,去程,2022/9/11,07:28,448,花蓮火車站,2022/9/11,07:55,475,麗軒國際飯店,0,27
308,敬老票,返程,2022/9/11,19:01,1141,東大門夜市,2022/9/11,19:16,1156,花蓮火車站,0,15
308,敬老票,返程,2022/9/11,19:01,1141,東大門夜市,2022/9/11,19:15,1155,花蓮火車站,0,14
308,敬老票,返程,2022/9/12,08:50,530,翰品酒店,2022/9/12,09:04,544,東大門夜市,1,14
308,敬老票,去程,2022/9/12,17:32,1052,海岸中興路口,2022/9/12,17:46,1066,七星潭,1,14
308,敬老票,返程,2022/9/12,18:23,1103,七星潭,2022/9/12,18:46,1126,海岸中興路口,1,23
308,敬老票,返程,2022/9/13,08:49,529,中美中興路口,2022/9/13,09:04,544,台灣企銀,1,15
308,敬老票,去程,2022/9/13,16:55,1015,花蓮火車站,2022/9/13,17:33,1053,市老人會,1,38
308,敬老票,去程,2022/9/13,17:34,1054,海岸中興路口,2022/9/13,17:55,1075,七星潭,1,21
308,敬老票,返程,2022/9/13,18:26,1106,七星潭,2022/9/13,18:52,1132,福容大飯店,1,26
308,敬老票,返程,2022/9/14,08:50,530,市老人會,2022/9/14,09:12,552,大同市場,1,22
308,敬老票,返程,2022/9/14,08:53,533,中美中興路口,2022/9/14,09:15,555,花蓮商校,1,22
308,敬老票,返程,2022/9/14,08:53,533,翰品酒店,2022/9/14,09:15,555,花蓮商校,1,22
308,敬老票,去程,2022/9/14,17:34,1054,福容大飯店,2022/9/14,17:51,1071,七星潭,1,17
308,敬老票,返程,2022/9/14,18:28,1108,七星潭,2022/9/14,18:50,1130,福容大飯店,1,22
308,敬老票,返程,2022/9/14,19:02,1142,璽賓行旅,2022/9/14,19:14,1154,郵政總局,1,12
308,敬老票,去程,2022/9/15,17:34,1054,福容大飯店,2022/9/15,17:56,1076,七星潭,1,22
308,敬老票,返程,2022/9/15,18:21,1101,七星潭,2022/9/15,18:50,1130,福容大飯店,1,29
308,敬老票,返程,2022/9/15,08:50,530,市老人會,2022/9/15,09:06,546,台灣企銀,1,16
308,敬老票,去程,2022/9/16,16:52,1012,花蓮火車站,2022/9/16,17:31,1051,家扶中心,1,39
308,敬老票,去程,2022/9/16,16:52,1012,花蓮火車站,2022/9/16,17:32,1052,市老人會,1,40
308,敬老票,去程,2022/9/16,17:13,1033,台灣企銀,2022/9/16,17:25,1045,煙波大飯店,1,12
308,敬老票,去程,2022/9/17,17:33,1053,福容大飯店,2022/9/17,17:48,1068,七星潭,0,15
308,敬老票,返程,2022/9/17,18:26,1106,七星潭,2022/9/17,18:48,1128,福容大飯店,0,22
308,敬老票,返程,2022/9/17,08:52,532,市老人會,2022/9/17,09:13,553,台灣企銀,0,21
308,敬老票,去程,2022/9/18,07:29,449,花蓮火車站,2022/9/18,08:26,506,七星潭,0,57
308,敬老票,去程,2022/9/18,07:42,462,台灣企銀,2022/9/18,08:01,481,麗軒國際飯店,0,19
308,敬老票,返程,2022/9/18,08:40,520,中油辦公大樓,2022/9/18,09:20,560,花蓮火車站,0,40
308,敬老票,返程,2022/9/18,08:50,530,市老人會,2022/9/18,09:10,550,台灣企銀,0,20
308,敬老票,去程,2022/9/19,17:37,1057,福容大飯店,2022/9/19,17:55,1075,七星潭,1,18
308,敬老票,返程,2022/9/19,18:23,1103,七星潭,2022/9/19,18:50,1130,福容大飯店,1,27
308,敬老票,返程,2022/9/19,08:54,534,亞士都飯店,2022/9/19,09:04,544,大同市場,1,10
308,敬老票,去程,2022/9/20,17:36,1056,福容大飯店,2022/9/20,17:53,1073,七星潭,1,17
308,敬老票,返程,2022/9/20,18:27,1107,七星潭,2022/9/20,18:48,1128,福容大飯店,1,21
308,敬老票,返程,2022/9/20,08:43,523,美侖大飯店,2022/9/20,08:45,525,美侖大飯店,1,2
308,敬老票,返程,2022/9/20,08:53,533,中美中興路口,2022/9/20,08:59,539,煙波大飯店,1,6
308,敬老票,去程,2022/9/21,17:09,1029,大同市場,2022/9/21,17:25,1045,煙波大飯店,1,16
308,敬老票,去程,2022/9/21,17:33,1053,福容大飯店,2022/9/21,17:50,1070,七星潭,1,17
308,敬老票,返程,2022/9/21,18:23,1103,七星潭,2022/9/21,18:48,1128,福容大飯店,1,25
308,敬老票,返程,2022/9/21,08:49,529,市老人會,2022/9/21,09:10,550,大同市場,1,21
308,敬老票,去程,2022/9/22,17:32,1052,福容大飯店,2022/9/22,17:48,1068,七星潭,1,16
308,敬老票,返程,2022/9/22,18:25,1105,七星潭,2022/9/22,18:48,1128,福容大飯店,1,23
308,敬老票,返程,2022/9/22,08:51,531,中美中興路口,2022/9/22,09:10,550,台灣企銀,1,19
308,敬老票,返程,2022/9/22,08:51,531,中美中興路口,2022/9/22,08:57,537,煙波大飯店,1,6
308,敬老票,返程,2022/9/22,08:52,532,翰品酒店,2022/9/22,09:10,550,台灣企銀,1,18
308,敬老票,去程,2022/9/23,16:54,1014,花蓮火車站,2022/9/23,17:35,1055,市老人會,1,41
308,敬老票,去程,2022/9/23,17:36,1056,福容大飯店,2022/9/23,17:52,1072,七星潭,1,16
308,敬老票,返程,2022/9/23,18:25,1105,七星潭,2022/9/23,18:48,1128,福容大飯店,1,23
308,敬老票,去程,2022/9/23,07:31,451,花蓮火車站,2022/9/23,07:38,458,郵政總局,1,7
308,敬老票,返程,2022/9/23,08:49,529,市老人會,2022/9/23,09:17,557,花蓮火車站,1,28
308,敬老票,返程,2022/9/23,08:49,529,市老人會,2022/9/23,09:17,557,花蓮火車站,1,28
308,敬老票,去程,2022/9/24,17:34,1054,福容大飯店,2022/9/24,17:52,1072,七星潭,0,18
308,敬老票,返程,2022/9/24,18:27,1107,七星潭,2022/9/24,18:50,1130,福容大飯店,0,23
308,敬老票,返程,2022/9/24,08:50,530,市老人會,2022/9/24,09:09,549,台灣企銀,0,19
308,敬老票,返程,2022/9/24,09:05,545,東大門夜市,2022/9/24,09:17,557,花蓮火車站,0,12
308,敬老票,去程,2022/9/25,07:23,443,花蓮火車站,2022/9/25,08:12,492,七星潭,0,49
308,敬老票,去程,2022/9/25,07:24,444,花蓮火車站,2022/9/25,07:52,472,麗軒國際飯店,0,28
308,敬老票,返程,2022/9/25,08:24,504,七星潭,2022/9/25,09:00,540,東大門夜市,0,36
308,敬老票,返程,2022/9/25,08:49,529,中美中興路口,2022/9/25,08:53,533,煙波大飯店,0,4
308,敬老票,去程,2022/9/25,16:56,1016,花蓮火車站,2022/9/25,17:25,1045,煙波大飯店,0,29
308,敬老票,去程,2022/9/25,16:56,1016,花蓮火車站,2022/9/25,17:35,1055,市老人會,0,39
308,敬老票,去程,2022/9/25,17:11,1031,台灣企銀,2022/9/25,17:32,1052,翰品酒店,0,21
308,敬老票,去程,2022/9/25,17:11,1031,台灣企銀,2022/9/25,17:32,1052,翰品酒店,0,21
308,敬老票,去程,2022/9/26,16:57,1017,花蓮火車站,2022/9/26,17:32,1052,翰品酒店,1,35
308,敬老票,返程,2022/9/26,09:20,560,東大門夜市,2022/9/26,09:29,569,花蓮火車站,1,9
308,敬老票,返程,2022/9/27,08:49,529,中美中興路口,2022/9/27,08:55,535,煙波大飯店,1,6
308,敬老票,返程,2022/9/27,08:53,533,門諾醫院,2022/9/27,09:14,554,花蓮火車站,1,21
308,敬老票,去程,2022/9/27,16:54,1014,花蓮火車站,2022/9/27,17:33,1053,家扶中心,1,39
308,敬老票,去程,2022/9/27,16:56,1016,花蓮火車站,2022/9/27,17:34,1054,市老人會,1,38
308,敬老票,返程,2022/9/28,08:50,530,翰品酒店,2022/9/28,09:04,544,東大門夜市,1,14
308,敬老票,返程,2022/9/28,08:54,534,門諾醫院,2022/9/28,09:04,544,東大門夜市,1,10
308,敬老票,返程,2022/9/28,08:58,538,亞士都飯店,2022/9/28,09:11,551,郵政總局,1,13
308,敬老票,去程,2022/9/28,16:54,1014,花蓮火車站,2022/9/28,17:12,1032,台灣企銀,1,18
308,敬老票,去程,2022/9/28,16:55,1015,花蓮火車站,2022/9/28,17:31,1051,市老人會,1,36
308,敬老票,去程,2022/9/28,17:33,1053,福容大飯店,2022/9/28,17:52,1072,七星潭,1,19
308,敬老票,返程,2022/9/29,08:50,530,家扶中心,2022/9/29,09:17,557,花蓮火車站,1,27
308,敬老票,返程,2022/9/29,08:51,531,中美中興路口,2022/9/29,08:57,537,煙波大飯店,1,6
308,敬老票,返程,2022/9/29,08:55,535,門諾醫院,2022/9/29,09:09,549,台灣企銀,1,14
308,敬老票,返程,2022/9/29,09:00,540,亞士都飯店,2022/9/29,09:12,552,花蓮商校,1,12
308,敬老票,返程,2022/9/29,09:08,548,台灣企銀,2022/9/29,09:12,552,花蓮商校,1,4
308,敬老票,去程,2022/9/29,16:55,1015,花蓮火車站,2022/9/29,17:40,1060,市老人會,1,45
308,敬老票,去程,2022/9/29,17:43,1063,福容大飯店,2022/9/29,18:04,1084,七星潭,1,21
308,敬老票,返程,2022/9/29,18:24,1104,七星潭,2022/9/29,18:54,1134,福容大飯店,1,30
308,敬老票,去程,2022/9/30,16:54,1014,花蓮火車站,2022/9/30,17:31,1051,麗軒國際飯店,1,37
308,敬老票,去程,2022/9/30,16:54,1014,花蓮火車站,2022/9/30,17:53,1073,七星潭,1,59
308,敬老票,去程,2022/9/30,16:55,1015,花蓮火車站,2022/9/30,17:53,1073,七星潭,1,58
308,敬老票,去程,2022/9/30,17:11,1031,大同市場,2022/9/30,17:26,1046,煙波大飯店,1,15
308,敬老票,去程,2022/9/30,17:34,1054,福容大飯店,2022/9/30,17:52,1072,七星潭,1,18
308,敬老票,返程,2022/9/30,18:18,1098,七星潭,2022/9/30,19:18,1158,花蓮火車站,1,60
308,敬老票,返程,2022/9/30,18:18,1098,七星潭,2022/9/30,19:17,1157,花蓮火車站,1,59
308,敬老票,返程,2022/9/30,18:25,1105,七星潭,2022/9/30,18:48,1128,福容大飯店,1,23
308,敬老票,返程,2022/9/30,08:52,532,翰品酒店,2022/9/30,09:13,553,台灣企銀,1,21
308,敬老票,返程,2022/9/30,08:55,535,門諾醫院,2022/9/30,09:08,548,東大門夜市,1,13
308,敬老票,返程,2022/9/30,09:03,543,黎明教養院,2022/9/30,09:06,546,北濱街,1,3
308,敬老票,去程,2022/10/1,16:54,1014,花蓮火車站,2022/10/1,17:31,1051,家扶中心,0,37
308,敬老票,去程,2022/10/1,16:56,1016,花蓮火車站,2022/10/1,17:16,1036,東大門夜市,0,20
308,敬老票,去程,2022/10/1,17:34,1054,福容大飯店,2022/10/1,17:54,1074,七星潭,0,20
308,敬老票,返程,2022/10/1,18:29,1109,七星潭,2022/10/1,18:48,1128,福容大飯店,0,19
308,敬老票,去程,2022/10/2,16:54,1014,花蓮火車站,2022/10/2,17:40,1060,民意社區,0,46
308,敬老票,去程,2022/10/2,17:30,1050,福容大飯店,2022/10/2,17:46,1066,七星潭,0,16
308,敬老票,返程,2022/10/2,18:25,1105,七星潭,2022/10/2,18:46,1126,福容大飯店,0,21
308,敬老票,去程,2022/10/2,07:24,444,花蓮火車站,2022/10/2,07:54,474,麗軒國際飯店,0,30
308,敬老票,返程,2022/10/2,08:38,518,民意社區,2022/10/2,09:06,546,大同市場,0,28
308,敬老票,去程,2022/10/3,17:33,1053,福容大飯店,2022/10/3,17:49,1069,七星潭,1,16
308,敬老票,返程,2022/10/3,18:24,1104,七星潭,2022/10/3,18:46,1126,福容大飯店,1,22
308,敬老票,去程,2022/10/4,16:52,1012,花蓮火車站,2022/10/4,17:36,1056,市老人會,1,44
308,敬老票,去程,2022/10/4,17:39,1059,福容大飯店,2022/10/4,18:01,1081,七星潭,1,22
308,敬老票,返程,2022/10/4,18:26,1106,七星潭,2022/10/4,18:48,1128,福容大飯店,1,22
308,敬老票,返程,2022/10/4,08:39,519,中油辦公大樓,2022/10/4,09:16,556,花蓮火車站,1,37
308,敬老票,返程,2022/10/4,08:52,532,翰品酒店,2022/10/4,09:16,556,花蓮火車站,1,24
308,敬老票,去程,2022/10/5,16:57,1017,花蓮火車站,2022/10/5,17:31,1051,市老人會,1,34
308,敬老票,去程,2022/10/5,17:33,1053,福容大飯店,2022/10/5,17:49,1069,七星潭,1,16
308,敬老票,返程,2022/10/5,18:26,1106,七星潭,2022/10/5,18:50,1130,福容大飯店,1,24
308,敬老票,返程,2022/10/5,18:52,1132,市老人會,2022/10/5,19:11,1151,大同市場,1,19
308,敬老票,返程,2022/10/5,08:49,529,中美中興路口,2022/10/5,09:04,544,台灣企銀,1,15
308,敬老票,返程,2022/10/6,08:36,516,民意社區,2022/10/6,09:10,550,花蓮商校,1,34
308,敬老票,去程,2022/10/6,16:54,1014,花蓮火車站,2022/10/6,17:35,1055,市老人會,1,41
308,敬老票,去程,2022/10/6,17:37,1057,福容大飯店,2022/10/6,17:54,1074,七星潭,1,17
308,敬老票,返程,2022/10/6,18:25,1105,七星潭,2022/10/6,18:50,1130,福容大飯店,1,25
308,敬老票,返程,2022/10/7,08:51,531,中美中興路口,2022/10/7,09:06,546,東大門夜市,1,15
308,敬老票,返程,2022/10/7,08:51,531,中美中興路口,2022/10/7,08:57,537,煙波大飯店,1,6
308,敬老票,返程,2022/10/7,09:12,552,大同市場,2022/10/7,09:20,560,花蓮火車站,1,8
308,敬老票,返程,2022/10/7,09:12,552,大同市場,2022/10/7,09:20,560,花蓮火車站,1,8
308,敬老票,去程,2022/10/8,17:14,1034,台灣企銀,2022/10/8,17:32,1052,煙波大飯店,0,18
308,敬老票,返程,2022/10/8,19:01,1141,璽賓行旅,2022/10/8,19:19,1159,台灣企銀,0,18
308,敬老票,去程,2022/10/8,07:29,449,花蓮火車站,2022/10/8,07:40,460,郵政總局,0,11
308,敬老票,返程,2022/10/8,09:07,547,亞士都飯店,2022/10/8,09:21,561,台灣企銀,0,14
308,敬老票,去程,2022/10/9,17:40,1060,福容大飯店,2022/10/9,17:58,1078,七星潭,0,18
308,敬老票,返程,2022/10/9,18:26,1106,七星潭,2022/10/9,18:48,1128,福容大飯店,0,22
308,敬老票,去程,2022/10/9,07:28,448,花蓮火車站,2022/10/9,08:08,488,麗軒國際飯店,0,40
308,敬老票,返程,2022/10/9,08:53,533,中美中興路口,2022/10/9,08:59,539,煙波大飯店,0,6
308,敬老票,去程,2022/10/10,17:15,1035,東大門夜市,2022/10/10,17:26,1046,煙波大飯店,1,11
308,敬老票,去程,2022/10/10,17:34,1054,福容大飯店,2022/10/10,17:51,1071,七星潭,1,17
308,敬老票,返程,2022/10/10,18:25,1105,七星潭,2022/10/10,18:50,1130,福容大飯店,1,25
308,敬老票,去程,2022/10/11,16:57,1017,花蓮火車站,2022/10/11,17:34,1054,市老人會,1,37
308,敬老票,返程,2022/10/11,08:49,529,市老人會,2022/10/11,09:05,545,台灣企銀,1,16
308,敬老票,去程,2022/10/12,16:54,1014,花蓮火車站,2022/10/12,17:33,1053,市老人會,1,39
308,敬老票,去程,2022/10/12,17:11,1031,台灣企銀,2022/10/12,17:25,1045,煙波大飯店,1,14
308,敬老票,返程,2022/10/13,08:44,524,中美中興路口,2022/10/13,08:50,530,煙波大飯店,1,6
308,敬老票,去程,2022/10/13,16:56,1016,花蓮火車站,2022/10/13,17:31,1051,市老人會,1,35
308,敬老票,去程,2022/10/13,17:33,1053,福容大飯店,2022/10/13,17:52,1072,七星潭,1,19
308,敬老票,返程,2022/10/13,18:22,1102,七星潭,2022/10/13,18:48,1128,福容大飯店,1,26
308,敬老票,去程,2022/10/14,07:22,442,花蓮火車站,2022/10/14,07:42,462,東大門夜市,1,20
308,敬老票,去程,2022/10/14,07:23,443,花蓮火車站,2022/10/14,07:42,462,東大門夜市,1,19
308,敬老票,去程,2022/10/14,16:54,1014,花蓮火車站,2022/10/14,17:30,1050,家扶中心,1,36
308,敬老票,去程,2022/10/14,16:54,1014,花蓮火車站,2022/10/14,17:31,1051,市老人會,1,37
308,敬老票,返程,2022/10/15,08:50,530,市老人會,2022/10/15,09:14,554,花蓮商校,0,24
308,敬老票,返程,2022/10/15,08:51,531,中美中興路口,2022/10/15,08:57,537,煙波大飯店,0,6
308,敬老票,返程,2022/10/16,18:51,1131,煙波大飯店,2022/10/16,19:01,1141,東大門夜市,0,10
308,敬老票,去程,2022/10/16,07:26,446,花蓮火車站,2022/10/16,07:59,479,麗軒國際飯店,0,33
308,敬老票,返程,2022/10/18,08:45,525,市老人會,2022/10/18,09:06,546,花蓮火車站,1,21
308,敬老票,去程,2022/10/18,17:37,1057,福容大飯店,2022/10/18,17:53,1073,七星潭,1,16
308,敬老票,返程,2022/10/18,18:26,1106,七星潭,2022/10/18,18:48,1128,福容大飯店,1,22
308,敬老票,去程,2022/10/20,17:37,1057,福容大飯店,2022/10/20,17:50,1070,七星潭,1,13
308,敬老票,返程,2022/10/20,18:26,1106,七星潭,2022/10/20,18:46,1126,福容大飯店,1,20
308,敬老票,返程,2022/10/20,08:49,529,中美中興路口,2022/10/20,08:53,533,煙波大飯店,1,4
308,敬老票,返程,2022/10/20,08:57,537,璽賓行旅,2022/10/20,09:08,548,花蓮商校,1,11
308,敬老票,去程,2022/10/21,16:53,1013,花蓮火車站,2022/10/21,17:34,1054,市老人會,1,41
308,敬老票,去程,2022/10/21,17:37,1057,福容大飯店,2022/10/21,17:52,1072,七星潭,1,15
308,敬老票,返程,2022/10/21,18:26,1106,七星潭,2022/10/21,18:46,1126,福容大飯店,1,20
308,敬老票,返程,2022/10/21,08:51,531,中美中興路口,2022/10/21,08:57,537,煙波大飯店,1,6
308,敬老票,去程,2022/10/22,16:57,1017,花蓮火車站,2022/10/22,17:12,1032,台灣企銀,0,15
308,敬老票,返程,2022/10/22,08:49,529,市老人會,2022/10/22,09:21,561,花蓮火車站,0,32
308,敬老票,返程,2022/10/22,08:51,531,中美中興路口,2022/10/22,08:57,537,煙波大飯店,0,6
308,敬老票,返程,2022/10/22,09:07,547,東大門夜市,2022/10/22,09:21,561,花蓮火車站,0,14
308,敬老票,返程,2022/10/23,08:49,529,市老人會,2022/10/23,09:15,555,花蓮火車站,0,26
308,敬老票,返程,2022/10/24,08:51,531,中美中興路口,2022/10/24,09:06,546,大同市場,1,15
308,敬老票,返程,2022/10/25,08:50,530,中美中興路口,2022/10/25,09:05,545,台灣企銀,1,15
308,敬老票,返程,2022/10/25,08:50,530,中美中興路口,2022/10/25,09:05,545,台灣企銀,1,15
308,敬老票,去程,2022/10/25,16:54,1014,花蓮火車站,2022/10/25,17:36,1056,市老人會,1,42
308,敬老票,返程,2022/10/26,08:49,529,市老人會,2022/10/26,09:14,554,花蓮火車站,1,25
308,敬老票,去程,2022/10/26,16:53,1013,花蓮火車站,2022/10/26,17:36,1056,市老人會,1,43
308,敬老票,返程,2022/10/27,08:50,530,中美中興路口,2022/10/27,08:55,535,煙波大飯店,1,5
308,敬老票,去程,2022/10/28,17:14,1034,東大門夜市,2022/10/28,17:21,1041,黎明教養院,1,7
308,敬老票,返程,2022/10/28,08:52,532,市老人會,2022/10/28,09:22,562,花蓮火車站,1,30
308,敬老票,返程,2022/10/28,08:54,534,中美中興路口,2022/10/28,09:14,554,大同市場,1,20
308,敬老票,返程,2022/10/28,08:57,537,門諾醫院,2022/10/28,09:21,561,花蓮火車站,1,24
308,敬老票,返程,2022/10/28,08:57,537,門諾醫院,2022/10/28,09:21,561,花蓮火車站,1,24
308,敬老票,返程,2022/10/29,18:39,1119,民意社區,2022/10/29,19:19,1159,台灣企銀,0,40
308,敬老票,返程,2022/10/29,19:06,1146,黎明教養院,2022/10/29,19:11,1151,北濱街,0,5
308,敬老票,返程,2022/10/30,18:56,1136,璽賓行旅,2022/10/30,18:59,1139,北濱街,0,3
308,敬老票,去程,2022/10/30,07:25,445,花蓮火車站,2022/10/30,07:57,477,麗軒國際飯店,0,32
308,敬老票,返程,2022/10/30,08:53,533,中美中興路口,2022/10/30,08:59,539,煙波大飯店,0,6
308,敬老票,返程,2022/10/31,08:49,529,中美中興路口,2022/10/31,08:54,534,煙波大飯店,1,5
308,敬老票,返程,2022/11/1,08:51,531,市老人會,2022/11/1,09:10,550,花蓮商校,1,19
308,敬老票,去程,2022/11/1,16:55,1015,花蓮火車站,2022/11/1,17:36,1056,市老人會,1,41
308,敬老票,去程,2022/11/1,16:56,1016,花蓮火車站,2022/11/1,17:14,1034,台灣企銀,1,18
308,敬老票,返程,2022/11/2,08:47,527,市老人會,2022/11/2,09:10,550,花蓮火車站,1,23
308,敬老票,去程,2022/11/2,16:53,1013,花蓮火車站,2022/11/2,17:32,1052,家扶中心,1,39
308,敬老票,返程,2022/11/3,08:46,526,海岸中興路口,2022/11/3,09:06,546,台灣企銀,1,20
308,敬老票,返程,2022/11/3,08:47,527,市老人會,2022/11/3,09:07,547,台灣企銀,1,20
308,敬老票,返程,2022/11/3,08:48,528,家扶中心,2022/11/3,09:14,554,花蓮火車站,1,26
308,敬老票,返程,2022/11/3,08:49,529,中美中興路口,2022/11/3,09:06,546,台灣企銀,1,17
308,敬老票,去程,2022/11/3,16:51,1011,花蓮火車站,2022/11/3,17:30,1050,中美中興路口,1,39
308,敬老票,返程,2022/11/3,18:38,1118,民意社區,2022/11/3,19:10,1150,台灣企銀,1,32
308,敬老票,返程,2022/11/4,08:47,527,市老人會,2022/11/4,09:06,546,台灣企銀,1,19
308,敬老票,返程,2022/11/4,08:53,533,門諾醫院,2022/11/4,09:02,542,東大門夜市,1,9
308,敬老票,去程,2022/11/4,16:51,1011,花蓮火車站,2022/11/4,17:33,1053,市老人會,1,42
308,敬老票,去程,2022/11/5,16:56,1016,花蓮火車站,2022/11/5,17:32,1052,市老人會,0,36
