縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
臺東縣,Ⅲ-44,新豐里橋,165,100,121.1451744,22.74104053,台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,南,3.5,4.5,,,,,,0.7,3787,8,83,0,99,1547,5524,5392,24306,603,17,18,0.54,
臺東縣,Ⅲ-45,豐源橋收費站,170,700,121.0976677,22.72471685,台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,北,3.5,4.4,,,,,,0.5,6028,21,192,0,138,2245,8624,8491,70717,783,7,8,0.5,
臺東縣,Ⅲ-45,豐源橋收費站,170,700,121.0976677,22.72471685,台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,南,3.5,4.4,,,,,,0.5,6014,21,178,0,117,2325,8655,8392,70971,792,17,18,0.5,
臺東縣,Ⅲ-46,台東大橋,4,700,121.1428231,22.79168214,台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,北,3.4,,,,,2,,0.5,1237,22,109,0,5,568,1941,1939,14363,178,15,16,0.54,
臺東縣,Ⅲ-46,台東大橋,4,700,121.1428231,22.79168214,台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,南,3.4,,,,,2,,0.5,1073,20,106,0,8,542,1749,1762,12943,205,15,16,0.54,
高雄市,Ⅲ-47,海巡署,187,200,120.1796715,22.9002115,台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,北,3.5,3.5,,,,2,,0.6,3513,14,78,0,17,2637,6259,5548,60086,714,7,8,0.52,
高雄市,Ⅲ-47,海巡署,187,200,120.1796715,22.9002115,台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,南,3.5,3.5,,,,2,,0.6,3580,17,74,0,19,1745,5435,4996,52176,666,17,18,0.52,
高雄市,Ⅲ-48,竹滬,196,400,120.2274821,22.8605917,台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,北,3.5,3.5,,,,,,0.9,4437,18,278,1,114,3273,8121,7190,67404,1004,17,18,0.61,
高雄市,Ⅲ-48,竹滬,196,400,120.2274821,22.8605917,台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,南,3.5,3.5,,,,,,0.9,4815,18,225,0,151,3804,9013,7915,74808,1592,7,8,0.61,
高雄市,Ⅲ-49,維仁橋,204,100,120.2437198,22.79411272,台17線,彌陀,梓官,203,77,211,59,平原區,8,24.3,北,3.7,3.7,,,,2.1,,1.2,5331,34,270,6,183,5364,11188,10109,89504,2647,7,8,0.62,
高雄市,Ⅲ-49,維仁橋,204,100,120.2437198,22.79411272,台17線,彌陀,梓官,203,77,211,59,平原區,8,24.3,南,3.7,3.7,,,,2.1,,1.4,5378,21,348,2,152,4562,10463,9587,83704,1605,17,18,0.62,
高雄市,Ⅲ-50,北界橋,211,800,120.2704719,22.73127151,台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,北,3.5,3.5,,,,2,,1.5,8530,52,209,2,171,9238,18202,15908,260289,2281,7,8,0.53,
高雄市,Ⅲ-50,北界橋,211,800,120.2704719,22.73127151,台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,南,3.5,3.5,,,,2.8,,1.5,8812,45,204,1,185,9420,18667,16338,266938,2023,17,18,0.53,
高雄市,Ⅲ-51,中坑門,244,50,120.3690515,22.50668918,台17線,三民派出所,林園,225,366,247,804,平原區,22.4,35,北,3.5,3.6,,,,4.8,,0.7,5606,48,285,4,527,9442,15912,14308,356429,2524,7,8,0.57,
高雄市,Ⅲ-51,中坑門,244,50,120.3690515,22.50668918,台17線,三民派出所,林園,225,366,247,804,平原區,22.4,35,南,3.5,3.6,,,,4.8,,0.4,5794,79,289,1,575,8997,15735,14373,352464,1937,17,18,0.57,
高雄市,Ⅲ-52,石化二橋,248,300,120.4089974,22.49824973,台17線,林園,雙園大橋,247,804,251,0,平原區,3.2,19,北,3.5,3.5,,,,,,2,4465,43,264,4,549,4011,9336,8992,29875,1146,7,8,0.53,
高雄市,Ⅲ-52,石化二橋,248,300,120.4089974,22.49824973,台17線,林園,雙園大橋,247,804,251,0,平原區,3.2,19,南,3.5,3.5,,,,,,2,4393,35,325,1,557,4624,9935,9382,31792,1009,17,18,0.53,
屏東縣,Ⅲ-53,東港監工站,251,900,120.4424187,22.49670704,台17線,雙園大橋,烏龍,251,0,253,252,平原區,2.3,18.2,北,3.5,4,,,,,,0.9,6030,37,235,4,218,5306,11830,10289,27209,1643,7,8,0.56,
屏東縣,Ⅲ-53,東港監工站,251,900,120.4424187,22.49670704,台17線,雙園大橋,烏龍,251,0,253,252,平原區,2.3,18.2,南,3.5,4,,,,,,0.9,5736,38,266,1,231,5378,11650,10115,26795,1280,17,18,0.56,
屏東縣,Ⅲ-54,東港大橋南,254,900,120.456861,22.478823,台17線,烏龍,東港,253,252,255,908,平原區,2.7,20.4,北,3.6,3.6,,,,2.1,,0.2,6799,93,299,0,198,5983,13372,12170,36104,1406,7,8,0.53,雙側路肩為自行車行人車道
屏東縣,Ⅲ-54,東港大橋南,254,900,120.456861,22.478823,台17線,烏龍,東港,253,252,255,908,平原區,2.7,20.4,南,3.6,3.6,,,,2.1,,0.2,7286,72,279,0,233,6131,14001,12804,37803,1257,7,8,0.53,雙側路肩為自行車行人車道
屏東縣,Ⅲ-55,仁和國小,262,900,120.5115646,22.43840165,台17線,東港,林邊,255,908,264,134,平原區,8.2,17.4,北,3.5,4.2,,,,,,0.9,5568,93,323,0,131,2398,8513,8025,69807,780,17,18,0.51,
屏東縣,Ⅲ-55,仁和國小,262,900,120.5115646,22.43840165,台17線,東港,林邊,255,908,264,134,平原區,8.2,17.4,南,3.5,4.2,,,,,,0.9,5911,88,333,3,149,2233,8717,8339,71479,740,11,12,0.51,
屏東縣,Ⅲ-56,佳冬農會,268,300,120.5559506,22.41263852,台17線,林邊,水底寮,264,134,274,129,平原區,10,19,北,3.5,4,,,,,,1,3149,105,221,0,104,1345,4924,4758,49240,552,17,18,0.52,
屏東縣,Ⅲ-56,佳冬農會,268,300,120.5559506,22.41263852,台17線,林邊,水底寮,264,134,274,129,平原區,10,19,南,3.5,4,,,,,,1,3445,97,191,3,106,1546,5388,5133,53880,592,7,8,0.52,
高雄市,Ⅲ-57,添治橋,19,950,120.1914791,22.9134289,台17甲線,南萣橋,湖內,18,850,26,851,平原區,8,9.4,北,4.4,,,,,,,0.3,2514,9,94,0,12,2998,5627,4255,45016,348,7,8,0.64,
高雄市,Ⅲ-57,添治橋,19,950,120.1914791,22.9134289,台17甲線,南萣橋,湖內,18,850,26,851,平原區,8,9.4,南,4.4,,,,,,,0.3,2424,17,95,0,10,3073,5619,4215,44952,623,7,8,0.64,
高雄市,Ⅲ-58,嘉興橋,67,400,120.3011781,22.81370823,台19甲線,南高縣市界,岡山,54,612,67,830,平原區,13.2,17.4,北,3.5,3.5,,,,,,1.7,4872,25,297,0,97,7268,12559,10008,165779,1285,7,8,0.59,
高雄市,Ⅲ-58,嘉興橋,67,400,120.3011781,22.81370823,台19甲線,南高縣市界,岡山,54,612,67,830,平原區,13.2,17.4,南,3.5,3.5,,,,,,1.7,4879,27,284,0,91,6562,11843,9556,156328,906,7,8,0.59,
高雄市,Ⅲ-59,石螺潭,74,200,120.2681103,22.76958472,台19甲線,岡山,大舍甲,67,830,74,250,平原區,6.4,8,北,3.6,,,,,,,0.4,2184,14,97,0,29,2649,4973,3818,31827,643,7,8,0.67,
高雄市,Ⅲ-59,石螺潭,74,200,120.2681103,22.76958472,台19甲線,岡山,大舍甲,67,830,74,250,平原區,6.4,8,南,3.6,,,,,,,0.4,1979,18,86,1,24,2516,4624,3520,29594,310,7,8,0.67,
高雄市,Ⅲ-60,大舍甲,76,900,120.2620814,22.74727827,台19甲線,大舍甲,赤崁,74,250,78,461,平原區,4.2,7.4,北,3.2,,,,,,,0.5,1566,11,26,0,0,2843,4446,3062,18673,259,17,18,0.59,
高雄市,Ⅲ-60,大舍甲,76,900,120.2620814,22.74727827,台19甲線,大舍甲,赤崁,74,250,78,461,平原區,4.2,7.4,南,3.2,,,,,,,0.5,1637,15,28,0,1,2636,4317,3044,18131,379,17,18,0.59,
高雄市,Ⅲ-61,甲仙橋,57,500,120.5854946,23.08083655,台20線,南高縣市界,荖濃,52,582,72,806,山嶺區,20.2,16.2,東,3.5,3.5,,,,,,1,2056,21,54,0,34,1482,3647,5104,73669,589,7,8,0.53,
高雄市,Ⅲ-61,甲仙橋,57,500,120.5854946,23.08083655,台20線,南高縣市界,荖濃,52,582,72,806,山嶺區,20.2,16.2,西,3.5,3.5,,,,,,1,2001,18,63,0,54,1451,3587,5155,72457,518,17,18,0.53,
高雄市,Ⅲ-62,寶來一橋,78,0,120.6967093,23.10735539,台20線,荖濃,埡口,72,806,145,905,山嶺區,73.1,8.8,東,3.5,,,,,,,0.8,963,9,20,0,3,467,1462,2078,106872,251,11,12,0.54,
高雄市,Ⅲ-62,寶來一橋,78,0,120.6967093,23.10735539,台20線,荖濃,埡口,72,806,145,905,山嶺區,73.1,8.8,西,3.5,,,,,,,0.8,897,13,23,0,3,430,1366,1977,99855,212,11,12,0.54,
臺東縣,Ⅲ-63,新武橋,192,600,121.1191523,23.13330995,台20線,埡口,德高,145,905,208,329,丘陵區,62.4,10.8,東,4.3,,,,,,,1,209,3,17,0,0,37,266,288,16598,48,14,15,0.7,
臺東縣,Ⅲ-63,新武橋,192,600,121.1191523,23.13330995,台20線,埡口,德高,145,905,208,329,丘陵區,62.4,10.8,西,4.3,,,,,,,1,204,3,11,0,1,39,258,271,16099,21,14,15,0.7,
臺東縣,Ⅲ-64,錦屏村,2,700,121.1886456,23.13134171,台20甲線,初來,池上,0,0,5,714,丘陵區,5.7,7.6,東,3.4,,,,,,,0.3,227,10,4,0,0,160,401,349,2286,45,16,17,0.52,
臺東縣,Ⅲ-64,錦屏村,2,700,121.1886456,23.13134171,台20甲線,初來,池上,0,0,5,714,丘陵區,5.7,7.6,西,3.4,,,,,,,0.3,258,13,2,0,0,114,387,360,2206,42,16,17,0.52,
高雄市,Ⅲ-65,土庫,2,400,120.3386182,22.74171182,台22線,楠梓,鳳山,0,0,5,353,平原區,5.4,25.8,東,3.5,3.5,,,,,,3.6,7285,77,551,15,269,5848,14045,12589,75843,1518,7,8,0.52,
高雄市,Ⅲ-65,土庫,2,400,120.3386182,22.74171182,台22線,楠梓,鳳山,0,0,5,353,平原區,5.4,25.8,西,3.5,3.5,,,,,,8,7106,67,500,9,249,6657,14588,12725,78775,1429,17,18,0.52,
高雄市,Ⅲ-66,深水派出所,8,700,120.3902183,22.77211128,台22線,鳳山,里嶺大橋,5,353,16,66,平原區,10.7,19.6,東,3.5,3.6,,,,,,1.2,2496,56,64,1,22,3380,6019,4773,64403,613,17,18,0.55,
高雄市,Ⅲ-66,深水派出所,8,700,120.3902183,22.77211128,台22線,鳳山,里嶺大橋,5,353,16,66,平原區,10.7,19.6,西,3.5,3.6,,,,,,1.4,2440,56,62,0,24,3496,6078,4787,65035,759,7,8,0.55,
屏東縣,Ⅲ-67,加油站,20,450,120.4906744,22.77199259,台22線,里嶺大橋,里港,16,66,21,480,平原區,5.4,18.8,東,3.5,3.5,,,,1.8,,0.5,2068,12,160,0,219,1209,3668,3829,19807,429,17,18,0.55,
屏東縣,Ⅲ-67,加油站,20,450,120.4906744,22.77199259,台22線,里嶺大橋,里港,16,66,21,480,平原區,5.4,18.8,西,3.5,3.5,,,,1.8,,0.5,2081,19,133,1,167,1075,3476,3567,18770,352,7,8,0.55,
屏東縣,Ⅲ-68,茄苳腳,24,0,120.5225285,22.77662527,台22線,里港,高樹,21,480,34,290,平原區,12.8,10.8,東,3.6,,,,,,,2.2,2103,38,155,0,515,889,3700,4479,47360,488,10,11,0.53,
屏東縣,Ⅲ-68,茄苳腳,24,0,120.5225285,22.77662527,台22線,里港,高樹,21,480,34,290,平原區,12.8,10.8,西,3.6,,,,,,,1.4,2172,48,146,0,462,840,3668,4366,46950,432,10,11,0.53,
臺東縣,Ⅲ-69,碾米廠,38,300,121.2871428,23.00351148,台23線,花東縣界,泰源,16,705,38,705,丘陵區,22,9.8,北,3.5,,,,,,,1.4,351,2,8,0,0,350,711,556,15642,109,7,8,0.64,
臺東縣,Ⅲ-69,碾米廠,38,300,121.2871428,23.00351148,台23線,花東縣界,泰源,16,705,38,705,丘陵區,22,9.8,南,3.5,,,,,,,1.4,336,2,11,0,0,324,673,537,14806,60,7,8,0.64,
臺東縣,Ⅲ-70,舊東河橋北端,44,950,121.3037397,22.97747671,台23線,泰源,東河,38,705,45,224,丘陵區,6.5,9.2,北,3.5,,,,,,,1,182,9,4,0,0,58,253,250,1644,43,7,8,0.63,
臺東縣,Ⅲ-70,舊東河橋北端,44,950,121.3037397,22.97747671,台23線,泰源,東河,38,705,45,224,丘陵區,6.5,9.2,南,3.5,,,,,,,1,193,8,9,0,0,51,261,270,1696,25,7,8,0.63,
屏東縣,Ⅲ-71,鶴聲國小,0,200,120.480133,22.66524557,台24線,建國路,屏東,0,0,1,105,平原區,1.1,15.8,東,3.5,3.5,,,,,,0.8,3762,10,119,0,6,4581,8478,6723,9326,756,17,18,0.51,
屏東縣,Ⅲ-71,鶴聲國小,0,200,120.480133,22.66524557,台24線,建國路,屏東,0,0,1,105,平原區,1.1,15.8,西,3.5,3.5,,,,,,0.8,4064,10,113,0,9,4695,8891,7093,9780,716,7,8,0.51,
屏東縣,Ⅲ-72,明正國中,3,200,120.4985727,22.67968244,台24線,屏東,長興,1,105,4,549,平原區,3.4,16.2,東,3.6,,,,,2,,2.4,4016,43,77,0,6,5184,9326,6866,31708,629,7,8,0.53,
屏東縣,Ⅲ-72,明正國中,3,200,120.4985727,22.67968244,台24線,屏東,長興,1,105,4,549,平原區,3.4,16.2,西,3.6,,,,,2,,2.4,4281,42,72,0,5,6045,10445,7547,35513,721,7,8,0.53,
屏東縣,Ⅲ-73,德協國小,7,900,120.542311,22.69315673,台24線,長興,繁華,4,549,11,669,平原區,7.1,18.2,東,3.5,4,,,,,,1.5,3921,14,183,1,22,2977,7118,6072,50538,673,7,8,0.51,
屏東縣,Ⅲ-73,德協國小,7,900,120.542311,22.69315673,台24線,長興,繁華,4,549,11,669,平原區,7.1,18.2,西,3.5,4,,,,,,1.5,4356,12,162,1,18,3166,7715,6574,54776,687,17,18,0.51,
屏東縣,Ⅲ-74,三地門大橋,19,800,120.6404486,22.70986274,台24線,繁華,三地門鄉公所,11,669,22,916,平原區,11.2,15.8,東,3.5,3.9,,,,,,0.4,1904,14,49,0,7,992,2966,2615,33219,289,7,8,0.54,
屏東縣,Ⅲ-74,三地門大橋,19,800,120.6404486,22.70986274,台24線,繁華,三地門鄉公所,11,669,22,916,平原區,11.2,15.8,西,3.5,3.9,,,,,,0.4,2093,17,66,0,3,818,2997,2718,33566,333,17,18,0.54,
屏東縣,Ⅲ-75,霧台谷川大橋,31,850,120.7043486,22.74821267,台24線,三地門鄉公所,阿禮,22,916,48,690,平原區,25.8,8.8,東,3.7,,,,,,,0.6,311,5,2,0,0,227,545,439,14061,104,15,16,0.5,
屏東縣,Ⅲ-75,霧台谷川大橋,31,850,120.7043486,22.74821267,台24線,三地門鄉公所,阿禮,22,916,48,690,平原區,25.8,8.8,西,3.7,,,,,,,0.6,354,5,5,0,0,220,584,484,15067,104,15,16,0.5,
高雄市,Ⅲ-76,商協新村,3,800,120.3838264,22.61854484,台25線,鳳山,大寮,0,0,6,564,平原區,6.6,17.2,北,3.5,3.8,,,,,,1.2,5476,33,78,0,0,12575,18162,13188,119869,1596,17,18,0.52,
高雄市,Ⅲ-76,商協新村,3,800,120.3838264,22.61854484,台25線,鳳山,大寮,0,0,6,564,平原區,6.6,17.2,南,3.5,3.8,,,,,,1.2,5186,43,76,0,0,12579,17884,12912,118034,1456,7,8,0.52,
高雄市,Ⅲ-77,新庄橋,11,900,120.4122765,22.55301428,台25線,大寮,林園,6,564,18,223,平原區,11.7,29.2,北,3.5,3.5,,,,2.8,,3.2,8622,66,256,4,153,6176,15277,13899,178741,1853,7,8,0.58,
高雄市,Ⅲ-77,新庄橋,11,900,120.4122765,22.55301428,台25線,大寮,林園,6,564,18,223,平原區,11.7,29.2,南,3.5,3.5,,,,2.8,,3.2,7975,64,252,1,160,5458,13910,12753,162747,1366,17,18,0.58,
屏東縣,Ⅲ-78,第379號橋,3,500,120.6919969,22.18294072,台26線,楓港,竹坑橋,0,0,8,79,平原區,8.1,24.2,東,3.5,3.5,,,,2.2,,1.2,3783,73,121,2,114,566,4659,4819,37738,516,15,16,0.5,
屏東縣,Ⅲ-78,第379號橋,3,500,120.6919969,22.18294072,台26線,楓港,竹坑橋,0,0,8,79,平原區,8.1,24.2,西,3.5,3.5,,,,2.2,,2,3720,50,110,2,118,393,4393,4595,35583,518,16,17,0.5,
屏東縣,Ⅲ-79,車城鄉公所,16,100,120.7136746,22.07628683,台26線,竹坑橋,網紗,8,79,21,222,平原區,13.1,20.2,東,3.5,3.8,,,,,,1.6,3472,54,119,2,135,1012,4794,4750,62801,465,16,17,0.53,
屏東縣,Ⅲ-79,車城鄉公所,16,100,120.7136746,22.07628683,台26線,竹坑橋,網紗,8,79,21,222,平原區,13.1,20.2,西,3.5,3.8,,,,,,1.6,3691,45,100,2,121,1040,4999,4902,65487,515,11,12,0.53,
屏東縣,Ⅲ-80,恆春外環線,25,700,120.7408362,21.99918761,台26線,網紗,車城,21,222,26,544,平原區,5.3,20.2,東,3.5,3.5,,,,1.8,,0.4,2755,11,79,0,4,980,3829,3589,20294,369,7,8,0.51,
屏東縣,Ⅲ-80,恆春外環線,25,700,120.7408362,21.99918761,台26線,網紗,車城,21,222,26,544,平原區,5.3,20.2,西,3.5,3.5,,,,1.8,,0.4,2666,6,73,0,4,935,3684,3452,19525,357,17,18,0.51,
屏東縣,Ⅲ-81,第409號橋,31,300,120.7679682,21.95737336,台26線,車城,墾丁鵝鑾鼻,26,544,41,849,平原區,15.3,14.8,東,3.4,3.5,,,,,,0.4,1932,78,34,0,3,1072,3119,2752,47721,298,15,16,0.51,
屏東縣,Ⅲ-81,第409號橋,31,300,120.7679682,21.95737336,台26線,車城,墾丁鵝鑾鼻,26,544,41,849,平原區,15.3,14.8,西,3.4,3.5,,,,,,0.4,1900,58,23,0,3,980,2964,2619,45349,313,17,18,0.51,
屏東縣,Ⅲ-82,興海路,52,300,120.8432994,21.97389631,台26線,墾丁鵝鑾鼻,港仔,41,849,70,685,丘陵區,28.8,8,東,3.5,,,,,,,0.5,224,7,0,0,0,85,316,288,9101,60,11,12,0.67,
屏東縣,Ⅲ-82,興海路,52,300,120.8432994,21.97389631,台26線,墾丁鵝鑾鼻,港仔,41,849,70,685,丘陵區,28.8,8,西,3.5,,,,,,,0.5,174,6,0,0,0,70,250,227,7200,30,11,12,0.67,
屏東縣,Ⅲ-83,旭海,79,800,120.8883885,22.19291972,台26線,港仔,港仔村,70,685,80,2,平原區,9.3,7,東,5.4,,,,,,,0.8,68,0,0,0,0,30,98,83,911,18,15,16,0.51,單車道雙向行駛
屏東縣,Ⅲ-83,旭海,79,800,120.8883885,22.19291972,台26線,港仔,港仔村,70,685,80,2,平原區,9.3,7,西,5.4,,,,,,,0.8,75,0,0,0,0,40,115,95,1070,17,15,16,0.51,單車道雙向行駛
屏東縣,Ⅲ-84,南田檢查哨,92,800,120.8888986,22.28958376,台26線,港仔村,達仁,80,2,93,972,平原區,14,9.4,東,3.5,,,,,,,1.2,187,0,4,0,0,118,309,254,4326,43,17,18,0.58,
屏東縣,Ⅲ-84,南田檢查哨,92,800,120.8888986,22.28958376,台26線,港仔村,達仁,80,2,93,972,平原區,14,9.4,西,3.5,,,,,,,1.2,171,0,3,0,0,101,275,228,3850,31,17,18,0.58,
高雄市,Ⅲ-85,頂新發,4,100,120.6670449,23.04129304,台27線,荖濃,中庄,0,0,10,152,山嶺區,10.2,9,北,3.5,,,,,,,1,1085,13,38,0,4,437,1577,2348,16085,270,11,12,0.58,
高雄市,Ⅲ-85,頂新發,4,100,120.6670449,23.04129304,台27線,荖濃,中庄,0,0,10,152,山嶺區,10.2,9,南,3.5,,,,,,,1,1121,11,22,0,7,413,1574,2309,16055,197,11,12,0.58,
高雄市,Ⅲ-86,六龜林試所,11,300,120.6432812,22.99331741,台27線,中庄,大津,10,152,25,152,山嶺區,15,9.2,北,3.5,,,,,,,1.1,446,0,11,0,0,406,863,1130,12945,148,17,18,0.53,
高雄市,Ⅲ-86,六龜林試所,11,300,120.6432812,22.99331741,台27線,中庄,大津,10,152,25,152,山嶺區,15,9.2,南,3.5,,,,,,,1.1,428,0,10,0,0,446,884,1138,13260,130,17,18,0.53,
屏東縣,Ⅲ-87,高樹鄉公所,32,550,120.6004379,22.8270815,台27線,大津,高樹,25,152,33,435,平原區,8.3,13.5,北,3.4,,,,,1.9,,1.1,2135,39,70,0,60,1773,4077,3420,33839,317,16,17,0.53,
屏東縣,Ⅲ-87,高樹鄉公所,32,550,120.6004379,22.8270815,台27線,大津,高樹,25,152,33,435,平原區,8.3,13.5,南,3.6,,,,,1.9,,1.6,1975,21,54,0,8,1574,3632,2936,30146,279,16,17,0.53,
屏東縣,Ⅲ-88,高樹國中,33,800,120.6039018,22.81518211,台27線,高樹,南華,33,435,41,871,平原區,8.4,13.2,北,4,,,,,,,2.5,2326,13,57,0,15,1586,3997,3304,33575,294,17,18,0.5,
屏東縣,Ⅲ-88,高樹國中,33,800,120.6039018,22.81518211,台27線,高樹,南華,33,435,41,871,平原區,8.4,13.2,南,4,,,,,,,2.5,2046,16,81,0,4,1544,3691,3024,31004,290,17,18,0.5,
屏東縣,Ⅲ-89,新圍派出所,45,200,120.5535436,22.74769437,台27線,南華,海豐,41,871,52,215,平原區,10.3,17,北,3.4,4,,,,,,1,1699,4,84,1,212,412,2412,2717,24844,342,7,8,0.51,
屏東縣,Ⅲ-89,新圍派出所,45,200,120.5535436,22.74769437,台27線,南華,海豐,41,871,52,215,平原區,10.3,17,南,3.4,4,,,,,,1,1657,3,102,1,219,691,2673,2890,27532,328,7,8,0.51,
屏東縣,Ⅲ-90,警察局前,55,800,120.4894655,120.4894655,台27線,海豐,屏東市區,52,215,56,756,平原區,4.5,27.4,北,3.7,,,,,6,,0.4,6040,3,77,0,0,8006,14126,10203,63567,879,17,18,0.53,"快慢分隔,1車道"
屏東縣,Ⅲ-90,警察局前,55,800,120.4894655,120.4894655,台27線,海豐,屏東市區,52,215,56,756,平原區,4.5,27.4,南,3.7,,,,,5,,2,5035,27,67,0,0,7811,12940,9129,58230,767,17,18,0.53,"快慢分隔,1車道"
屏東縣,Ⅲ-91,劉厝橋,57,900,120.4865252,22.65697687,台27線,屏東市區,劉厝庄,56,756,58,435,平原區,1.7,23,北,3.5,3.5,,,,2,,1.3,7400,77,98,1,4,9770,17350,14517,29495,1566,7,8,0.51,
屏東縣,Ⅲ-91,劉厝橋,57,900,120.4865252,22.65697687,台27線,屏東市區,劉厝庄,56,756,58,435,平原區,1.7,23,南,3.5,3.5,,,,2,,1.3,7138,92,104,1,5,9520,16860,14114,28662,1492,17,18,0.51,
屏東縣,Ⅲ-92,廣安,63,300,120.4867465,22.60859787,台27線,劉厝庄,萬丹,58,435,64,14,平原區,5.6,24.8,北,3.5,3.5,,,,2,,2,7155,65,339,3,103,5646,13311,12032,74542,1543,7,8,0.56,
屏東縣,Ⅲ-92,廣安,63,300,120.4867465,22.60859787,台27線,劉厝庄,萬丹,58,435,64,14,平原區,5.6,24.8,南,3.5,3.5,,,,2,,2,7152,78,361,5,121,5625,13342,12127,74715,1236,17,18,0.56,
屏東縣,Ⅲ-93,萬丹加油站,67,900,120.4820826,22.57552698,台27線,萬丹,香社,64,14,70,306,平原區,6.3,24.2,北,3.5,3.5,,,,2.1,,1.6,6788,49,465,3,160,2236,9701,9614,61116,869,16,17,0.52,
屏東縣,Ⅲ-93,萬丹加油站,67,900,120.4820826,22.57552698,台27線,萬丹,香社,64,14,70,306,平原區,6.3,24.2,南,3.5,3.5,,,,2.1,,1.6,6677,53,346,3,151,2001,9231,9139,58155,959,7,8,0.52,
屏東縣,Ⅲ-94,新園鄉公所,71,700,120.4628805,22.54658679,台27線,香社,烏龍,70,306,79,241,平原區,8.9,17.5,北,3.4,3.8,,,,,,1.3,6683,95,335,2,109,2366,9590,9082,85351,861,7,8,0.55,
屏東縣,Ⅲ-94,新園鄉公所,71,700,120.4628805,22.54658679,台27線,香社,烏龍,70,306,79,241,平原區,8.9,17.5,南,3.4,3.8,,,,,,1,6852,81,327,0,115,2606,9981,9374,88831,1051,7,8,0.55,
高雄市,Ⅲ-95,文武,6,0,120.6429932,22.96021481,台27甲線,六龜,新威,0,0,12,79,丘陵區,12.1,12,北,3.4,,,,,2,,0.5,1852,18,50,0,21,413,2354,2368,28483,320,10,11,0.53,
高雄市,Ⅲ-95,文武,6,0,120.6429932,22.96021481,台27甲線,六龜,新威,0,0,12,79,丘陵區,12.1,12,南,3.4,,,,,2,,0.5,1723,40,48,0,14,503,2328,2309,28169,283,10,11,0.53,
高雄市,Ⅲ-96,環球水泥廠前,3,500,120.2578493,22.88127821,台28線,大湖,路竹交流道,0,0,5,800,平原區,5.8,20.4,東,3.5,3.5,,,,2,,1.2,6037,26,420,11,299,1589,8382,8748,48616,1146,7,8,0.5,
高雄市,Ⅲ-96,環球水泥廠前,3,500,120.2578493,22.88127821,台28線,大湖,路竹交流道,0,0,5,800,平原區,5.8,20.4,西,3.5,3.5,,,,2,,1.2,6086,21,419,14,282,1614,8436,8765,48929,1134,7,8,0.5,
高雄市,Ⅲ-97,崙仔頂,9,50,120.3110891,22.87854739,台28線,路竹交流道,阿蓮,5,800,9,204,平原區,3.4,20,東,3.4,3.5,,,,,,3,4250,15,312,2,233,1166,5978,6146,20325,586,7,8,0.57,
高雄市,Ⅲ-97,崙仔頂,9,50,120.3110891,22.87854739,台28線,路竹交流道,阿蓮,5,800,9,204,平原區,3.4,20,西,3.4,3.5,,,,,,3,4585,17,390,3,204,1383,6582,6647,22379,787,7,8,0.57,
高雄市,Ⅲ-98,磚仔窯,12,800,120.3434778,22.88109125,台28線,阿蓮,田寮交流道,9,204,13,705,平原區,4.5,15,東,3.4,,,,,2,,2,3495,31,178,2,167,2444,6317,5642,28426,725,17,18,0.59,
高雄市,Ⅲ-98,磚仔窯,12,800,120.3434778,22.88109125,台28線,阿蓮,田寮交流道,9,204,13,705,平原區,4.5,15,西,3.4,,,,,2,,2,3553,31,244,4,145,2175,6152,5638,27684,504,17,18,0.59,
高雄市,Ⅲ-99,崇德,16,100,120.3693091,22.8776137,台28線,田寮交流道,旗尾,13,705,31,382,丘陵區,17.7,15.4,東,3.5,3.5,,,,,,0.6,2362,19,70,0,18,1279,3748,3397,66340,452,17,18,0.51,
