縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
花蓮縣,IV-45,富  里,316,500,E121.24219,N23.16596,台9線,富里,池上,313,0,319,737,山嶺區,6.7,19.2,南,3.7,3.7,,,,1.8,,0.4,"2,100",65,215,0,30,392,"2,802","5,152","18,773",525,12,13,0.51,
花蓮縣,IV-46,荳蘭橋,1,700,E121.58792,N23.97422,台9丙線,花蓮酒廠,鯉魚潭,0,0,18,0,平原區,18,19.6,北,3.7,,,,,2.5,,3.6,"5,530",26,100,0,1,"5,551","11,208","8,561","201,744","1,390",16,17,0.51,
花蓮縣,IV-46,荳蘭橋,1,700,E121.58792,N23.97422,台9丙線,花蓮酒廠,鯉魚潭,0,0,18,0,平原區,18,19.6,南,3.7,,,,,2.5,,3.6,"5,659",33,85,0,0,"5,981","11,758","8,886","211,644","1,390",16,17,0.51,
花蓮縣,IV-47,鯉魚潭,18,0,E121.50572,N23.91494,台9丙線,鯉魚潭,壽豐,18,0,22,738,平原區,4.7,12.6,北,3.5,,,,,-,,0.8,626,27,23,0,4,255,935,866,"4,395",237,11,12,0.51,
花蓮縣,IV-47,鯉魚潭,18,0,E121.50572,N23.91494,台9丙線,鯉魚潭,壽豐,18,0,22,738,平原區,4.7,12.6,南,3.5,,,,,-,,0.8,670,31,21,0,5,259,986,919,"4,634",237,11,12,0.51,
宜蘭縣,IV-48,蘇澳市區,0,500,E121.84102,N24.59606,台9丁線,蘇澳市區,蘇澳火車站,0,0,1,400,平原區,1.4,15,北,3.5,,,,,2,,2,"5,928",171,15,0,2,"3,084","9,200","7,848","12,880","1,161",11,12,0.52,
宜蘭縣,IV-48,蘇澳市區,0,500,E121.84102,N24.59606,台9丁線,蘇澳市區,蘇澳火車站,0,0,1,400,平原區,1.4,15,南,3.5,,,,,2,,2,"5,881",169,16,0,0,"2,552","8,618","7,527","12,065","1,161",11,12,0.52,
宜蘭縣,IV-49,蘇澳管制站,5,600,E121.86636,N24.57582,台9丁線,蘇澳火車站,蘇澳管制站,1,400,5,600,丘陵區,4.2,7.6,北,3.3,,,,,　,,0.5,303,3,23,0,6,386,721,604,"3,028",203,15,16,0.56,
宜蘭縣,IV-49,蘇澳管制站,5,600,E121.86636,N24.57582,台9丁線,蘇澳火車站,蘇澳管制站,1,400,5,600,丘陵區,4.2,7.6,南,3.3,,,,,　,,0.5,271,3,26,1,7,249,557,523,"2,339",203,15,16,0.56,
花蓮縣,IV-50,花蓮大橋,5,400,E121.60142,N23.92350,台11線,花蓮市區,花蓮大橋,0,0,5,900,平原區,37.2,10.4,北,3.6,3.6,,,,-,,1.6,"2,724",173,163,0,29,721,"3,810","3,821","141,732",792,17,18,0.5,
花蓮縣,IV-50,花蓮大橋,5,400,E121.60142,N23.92350,台11線,花蓮市區,花蓮大橋,0,0,5,900,平原區,37.2,10.4,南,3.6,3.6,,,,-,,1.6,"2,808",103,137,0,28,732,"3,808","3,765","141,658",472,9,10,0.5,
花蓮縣,IV-51,水璉,23,300,E121.56353,N23.78609,台11線,花蓮大橋,水璉,5,900,23,0,丘陵區,17.1,14.4,北,3.5,,,,,2,,1.7,"1,313",102,56,0,31,178,"1,680","1,811","28,728",567,14,15,0.52,
花蓮縣,IV-51,水璉,23,300,E121.56353,N23.78609,台11線,花蓮大橋,水璉,5,900,23,0,丘陵區,17.1,14.4,南,3.5,,,,,2,,1.7,"1,249",31,40,0,30,188,"1,538","1,575","26,300",567,14,15,0.52,
花蓮縣,IV-52,磯碕,36,900,E121.54717,N23.70493,台11線,水璉,磯碕,23,0,37,200,丘陵區,14.2,7.2,北,3.5,,,,,-,,0.1,"1,081",124,35,0,28,151,"1,419","1,559","20,150",542,14,15,0.51,
花蓮縣,IV-52,磯碕,36,900,E121.54717,N23.70493,台11線,水璉,磯碕,23,0,37,200,丘陵區,14.2,7.2,南,3.5,,,,,-,,0.1,"1,089",49,28,0,33,142,"1,341","1,413","19,042",542,14,15,0.51,
花蓮縣,IV-53,豐濱,50,500,E121.52359,N23.60112,台11線,磯碕,豐濱,37,200,50,200,丘陵區,13,12,北,3.5,,,,,2.1,,0.4,"1,486",49,55,0,10,292,"1,892","1,994","24,596",595,14,15,0.51,
花蓮縣,IV-53,豐濱,50,500,E121.52359,N23.60112,台11線,磯碕,豐濱,37,200,50,200,丘陵區,13,12,南,3.5,,,,,2.1,,0.4,"1,518",110,38,0,8,327,"2,001","2,166","26,013",595,14,15,0.51,
花蓮縣,IV-54,立德,54,100,E121.51859,N23.56757,台11線,豐濱,立德,50,200,54,200,丘陵區,4,12.8,北,3.5,,,,,2.1,,0.8,951,140,29,0,30,143,"1,293","1,680","5,172",498,14,15,0.52,
花蓮縣,IV-54,立德,54,100,E121.51859,N23.56757,台11線,豐濱,立德,50,200,54,200,丘陵區,4,12.8,南,3.5,,,,,2.1,,0.8,968,48,32,0,37,111,"1,196","1,449","4,784",498,14,15,0.52,
花蓮縣,IV-55,靜浦,68,0,E121.48808,N23.46663,台11線,立德,靜浦,54,200,68,0,丘陵區,13.8,14.6,北,3.5,,,,,2,,1.8,758,97,28,0,24,113,"1,020","1,310","14,076",401,13,14,0.53,
花蓮縣,IV-55,靜浦,68,0,E121.48808,N23.46663,台11線,立德,靜浦,54,200,68,0,丘陵區,13.8,14.6,南,3.5,,,,,2,,1.8,760,24,15,0,26,93,918,"1,054","12,668",401,13,14,0.53,
花蓮縣,IV-56,光復,0,800,E121.42979,N23.66387,台11甲線,光復,富田,0,0,4,0,山嶺區,4,9,東,3.5,,,,,-,,1,"1,672",3,11,0,0,349,"2,035","2,927","8,140",699,8,9,0.61,
花蓮縣,IV-56,光復,0,800,E121.42979,N23.66387,台11甲線,光復,富田,0,0,4,0,山嶺區,4,9,西,3.5,,,,,-,,1,"1,659",14,37,0,3,"1,406","3,119","4,171","12,476",699,8,9,0.61,
花蓮縣,IV-57,富田,4,0,E121.45782,N23.65629,台11甲線,富田,豐濱,4,0,19,238,山嶺區,15.2,8.2,東,3.1,,,,,-,,1,274,8,14,0,0,70,366,591,"5,563",158,13,14,0.5,
花蓮縣,IV-57,富田,4,0,E121.45782,N23.65629,台11甲線,富田,豐濱,4,0,19,238,山嶺區,15.2,8.2,西,3.1,,,,,-,,1,269,11,13,0,1,75,369,606,"5,609",158,13,14,0.5,
花蓮縣,IV-58,光華,0,100,E121.59046,N23.92485,台11丙線,光華,壽豐,0,0,10,0,山嶺區,10,20,北,3.7,3.7,,,,2.2,,0.4,"4,003",121,233,0,373,688,"5,418","11,074","54,180","1,151",17,18,0.51,
花蓮縣,IV-58,光華,0,100,E121.59046,N23.92485,台11丙線,光華,壽豐,0,0,10,0,山嶺區,10,20,南,3.7,3.7,,,,2.2,,0.4,"3,959",90,220,1,313,697,"5,280","10,384","52,800",996,9,10,0.51,
花蓮縣,IV-59,溪口,18,100,E121.47350,N23.81539,台11丙線,壽豐,溪口,10,0,18,650,平原區,8.65,19.6,北,3.5,3.5,,,,2,,0.8,"1,938",85,98,0,277,153,"2,551","5,914","22,194",598,15,16,0.51,
花蓮縣,IV-59,溪口,18,100,E121.47350,N23.81539,台11丙線,壽豐,溪口,10,0,18,650,平原區,8.65,19.6,南,3.5,3.5,,,,2,,0.8,"2,032",43,126,0,266,165,"2,632","5,920","22,907",679,11,12,0.51,
花蓮縣,IV-60,大禹嶺,41,250,E121.30642,N24.17856,台14甲線,松雪樓,大禹嶺,32,975,41,694,平原區,8.7,9.8,北,4.1,,,,,-,,0.8,570,5,63,0,2,87,727,"1,228","6,325",462,13,14,0.51,
花蓮縣,IV-60,大禹嶺,41,250,E121.30642,N24.17856,台14甲線,松雪樓,大禹嶺,32,975,41,694,平原區,8.7,9.8,南,4.1,,,,,-,,0.8,566,4,51,0,2,123,746,"1,206","6,490",462,13,14,0.51,
花蓮縣,IV-61,富里,1,500,E121.25228,N23.17297,台23線,富里,東河,0,0,16,563,平原區,16.6,9,北,3.7,,,,,-,,0.8,355,2,37,0,0,201,595,929,"9,877",177,9,10,0.51,
花蓮縣,IV-61,富里,1,500,E121.25228,N23.17297,台23線,富里,東河,0,0,16,563,平原區,16.6,9,南,3.7,,,,,-,,0.8,386,3,29,0,0,208,626,947,"10,392",177,9,10,0.51,
花蓮縣,IV-62,安通(玉長公路),26,0,E121.35838,N23.26730,台30線,玉里,寧埔,15,100,28,822,平原區,13.7,9,東,3.5,,,,,-,,1,664,10,24,0,0,66,764,"1,198","10,467",336,15,16,0.5,
花蓮縣,IV-62,安通(玉長公路),26,0,E121.35838,N23.26730,台30線,玉里,寧埔,15,100,28,822,平原區,13.7,9,西,3.5,,,,,-,,1,665,13,19,0,1,73,771,"1,206","10,563",336,15,16,0.5,
